0.000000000000000000e+00 1.258087502719960175e+06
1.111111111111111029e-04 1.413122028087479295e+06
2.222222222222222058e-04 2.325854233309912961e+06
3.333333333333333222e-04 3.967772811507911887e+06
4.444444444444444115e-04 7.233704285931712948e+06
5.555555555555555551e-04 1.119596656651830114e+07
6.666666666666666444e-04 1.572421480161898956e+07
7.777777777777777337e-04 1.728503256910398602e+07
8.888888888888888231e-04 2.949336078352648020e+07
1.000000000000000021e-03 3.133037076368873566e+07
1.111111111111111110e-03 5.496870726702974737e+07
1.222222222222222199e-03 5.285017926546291262e+07
1.333333333333333289e-03 3.844991715651416034e+07
1.444444444444444378e-03 8.201254576712867618e+07
1.555555555555555467e-03 6.719030393037675321e+07
1.666666666666666774e-03 7.564948779022145271e+07
1.777777777777777646e-03 1.021594478203047365e+08
1.888888888888888735e-03 8.220122342810148001e+07
2.000000000000000042e-03 1.176120398231983185e+08
2.111111111111110914e-03 1.282314124398962110e+08
2.222222222222222220e-03 1.173589930956212282e+08
2.333333333333333526e-03 1.096379329446924329e+08
2.444444444444444399e-03 1.029423858084224612e+08
2.555555555555555271e-03 1.117827236442898661e+08
2.666666666666666578e-03 1.243479052727248520e+08
2.777777777777777884e-03 1.455573605736636519e+08
2.888888888888888756e-03 1.685314690606369972e+08
2.999999999999999629e-03 2.040076548625223041e+08
3.111111111111110935e-03 2.336779964997126758e+08
3.222222222222222241e-03 2.463881287979126275e+08
3.333333333333333547e-03 2.621844763362334669e+08
3.444444444444444420e-03 2.738752290817664266e+08
3.555555555555555292e-03 1.889326046037469804e+08
3.666666666666666598e-03 1.538227868157100976e+08
3.777777777777777471e-03 1.463980182509830296e+08
3.888888888888888343e-03 1.732944411074221432e+08
4.000000000000000083e-03 2.518229995750404000e+08
4.111111111111111389e-03 3.474274361149005294e+08
4.222222222222221828e-03 4.335580067187517881e+08
4.333333333333333134e-03 5.117333668739008307e+08
4.444444444444444441e-03 6.910611141839146614e+08
4.555555555555554879e-03 7.734002716783826351e+08
4.666666666666667053e-03 8.662991810202231407e+08
4.777777777777777492e-03 9.492600907916332483e+08
4.888888888888888798e-03 9.069475811153811216e+08
5.000000000000000104e-03 8.256938462007801533e+08
5.111111111111110543e-03 9.171883318160997629e+08
5.222222222222221849e-03 7.972577594881939888e+08
5.333333333333333155e-03 7.677609610534085035e+08
5.444444444444443594e-03 7.663277141208450794e+08
5.555555555555555768e-03 5.745116048432986736e+08
5.666666666666666206e-03 7.108823629697982073e+08
5.777777777777777513e-03 9.032015562570056915e+08
5.888888888888888819e-03 7.356130667797974348e+08
5.999999999999999258e-03 7.165735065853639841e+08
6.111111111111111431e-03 7.800348930510857105e+08
6.222222222222221870e-03 7.304578117071174383e+08
6.333333333333333176e-03 6.953071697275148630e+08
6.444444444444444482e-03 6.537253266735450029e+08
6.555555555555554921e-03 7.673938406824067831e+08
6.666666666666667095e-03 7.630361397934406996e+08
6.777777777777777533e-03 8.613169817959944010e+08
6.888888888888888840e-03 8.337147110219116211e+08
6.999999999999999278e-03 9.130589749560853243e+08
7.111111111111110585e-03 8.465684368548232317e+08
7.222222222222222758e-03 9.824481616175479889e+08
7.333333333333333197e-03 8.656515180304908752e+08
7.444444444444444503e-03 1.119867200634682417e+09
7.555555555555554942e-03 1.031147882167134643e+09
7.666666666666666248e-03 1.241860912865537167e+09
7.777777777777776687e-03 1.249092799539630651e+09
7.888888888888887993e-03 1.188712429429520369e+09
8.000000000000000167e-03 1.134499982841189384e+09
8.111111111111110605e-03 1.188420194788089991e+09
8.222222222222222779e-03 1.247670883302071810e+09
8.333333333333333218e-03 1.201078284746632099e+09
8.444444444444443656e-03 1.555596658209269524e+09
8.555555555555555830e-03 1.804012269409819126e+09
8.666666666666666269e-03 1.919037946993322611e+09
8.777777777777778442e-03 1.749030642435033798e+09
8.888888888888888881e-03 1.946311628720828295e+09
8.999999999999999320e-03 1.818543484004706383e+09
9.111111111111109759e-03 2.072027793181577206e+09
