0.000000000000000000e+00 1.558305098330336558e-03
1.111111111111111029e-04 2.187325057556436993e-03
2.222222222222222058e-04 4.385714648868633062e-03
3.333333333333333222e-04 7.998062283978500664e-03
4.444444444444444115e-04 1.388790425508110507e-02
5.555555555555555551e-04 1.995975791852811626e-02
6.666666666666666444e-04 3.103295400421253111e-02
7.777777777777777337e-04 3.655120746804304405e-02
8.888888888888888231e-04 6.189337733853018247e-02
1.000000000000000021e-03 7.013828135681463016e-02
1.111111111111111110e-03 1.199658774747974083e-01
1.222222222222222199e-03 1.230737508665463581e-01
1.333333333333333289e-03 1.170550870382832259e-01
1.444444444444444378e-03 2.096951423704913331e-01
1.555555555555555467e-03 2.210859820494334993e-01
1.666666666666666774e-03 3.026278919123322475e-01
1.777777777777777646e-03 4.053181471226701138e-01
1.888888888888888735e-03 4.387151350900772573e-01
2.000000000000000042e-03 6.347146560042302710e-01
2.111111111111110914e-03 7.790866695851902390e-01
2.222222222222222220e-03 8.181690387937559095e-01
2.333333333333333526e-03 9.342469631967733612e-01
2.444444444444444399e-03 6.820606665504649335e-01
2.555555555555555271e-03 6.349584641603372992e-01
2.666666666666666578e-03 4.879850765681170155e-01
2.777777777777777884e-03 5.727233160891790353e-01
2.888888888888888756e-03 5.728055603564439213e-01
2.999999999999999629e-03 5.811016665901375111e-01
3.111111111111110935e-03 6.308303921394677882e-01
3.222222222222222241e-03 7.360343658416337309e-01
3.333333333333333547e-03 7.586734319999740572e-01
3.444444444444444420e-03 1.000000000000000000e+00
3.555555555555555292e-03 7.420270128752132210e-01
3.666666666666666598e-03 5.225629516133966090e-01
3.777777777777777471e-03 3.211674965792418179e-01
3.888888888888888343e-03 1.757408640941881539e-01
4.000000000000000083e-03 1.246517728859074386e-01
4.111111111111111389e-03 1.304461388406953082e-01
4.222222222222221828e-03 1.514262701723218529e-01
4.333333333333333134e-03 1.806095788742728969e-01
4.444444444444444441e-03 2.542562511696468963e-01
4.555555555555554879e-03 3.044608212608905240e-01
4.666666666666667053e-03 3.800960836122566078e-01
4.777777777777777492e-03 4.063494419736531915e-01
4.888888888888888798e-03 4.043959435106427858e-01
5.000000000000000104e-03 3.981097434226889553e-01
5.111111111111110543e-03 4.138544169159949493e-01
5.222222222222221849e-03 3.866411273842796925e-01
5.333333333333333155e-03 3.734270239913960454e-01
5.444444444444443594e-03 3.592215973914050231e-01
5.555555555555555768e-03 3.064917770686405585e-01
5.666666666666666206e-03 3.516789629913449344e-01
5.777777777777777513e-03 3.558184742704760817e-01
5.888888888888888819e-03 3.219301393546056822e-01
5.999999999999999258e-03 3.298226188310569018e-01
6.111111111111111431e-03 3.239978316829625893e-01
6.222222222222221870e-03 3.100678510239062158e-01
6.333333333333333176e-03 3.111758527762079618e-01
6.444444444444444482e-03 3.150193313940374829e-01
6.555555555555554921e-03 3.323478076596635411e-01
6.666666666666667095e-03 3.080104678149457875e-01
6.777777777777777533e-03 3.465848576556417315e-01
6.888888888888888840e-03 3.409703040547374386e-01
6.999999999999999278e-03 3.652682159752878577e-01
7.111111111111110585e-03 3.413714549640908813e-01
7.222222222222222758e-03 3.896762950667508885e-01
7.333333333333333197e-03 3.656467244083099755e-01
7.444444444444444503e-03 4.371999544681006711e-01
7.555555555555554942e-03 4.276144630951735914e-01
7.666666666666666248e-03 4.591272470944594009e-01
7.777777777777776687e-03 4.781110040602850608e-01
7.888888888888887993e-03 4.586035597995714030e-01
8.000000000000000167e-03 4.714406155696964085e-01
8.111111111111110605e-03 5.107386340482041875e-01
8.222222222222222779e-03 5.178331726392770840e-01
8.333333333333333218e-03 4.790709077004382532e-01
8.444444444444443656e-03 5.890960232645094941e-01
8.555555555555555830e-03 6.429062788558400632e-01
8.666666666666666269e-03 6.775157789195410674e-01
8.777777777777778442e-03 6.506612537233346094e-01
8.888888888888888881e-03 6.762361442612208062e-01
8.999999999999999320e-03 6.382991741977923628e-01
9.111111111111109759e-03 6.591974289730893055e-01
9.222222222222221932e-03 6.607349150633048396e-01
9.333333333333334106e-03 6.668501218954986376e-01
9.444444444444444545e-03 6.618060401401932857e-01
9.555555555555554983e-03 6.298424860900015965e-01
9.666666666666665422e-03 6.145410357108217481e-01
9.777777777777777596e-03 6.549502101372606244e-01
9.888888888888888035e-03 6.865212214728879658e-01
1.000000000000000021e-02 5.993296005817335681e-01
1.011111111111111065e-02 5.832705335292145410e-01
1.022222222222222109e-02 5.624676536597823517e-01
1.033333333333333326e-02 5.746074716812024086e-01
1.044444444444444370e-02 5.968508978195020687e-01
1.055555555555555414e-02 5.832792608765710041e-01
1.066666666666666631e-02 5.970817939465176138e-01
1.077777777777777675e-02 5.761120883513800583e-01
1.088888888888888719e-02 5.780932564903324966e-01
1.100000000000000110e-02 5.776508210173437741e-01
1.111111111111111154e-02 5.545236884433252245e-01
1.122222222222222197e-02 5.309051480900516262e-01
1.133333333333333241e-02 4.968778877742857647e-01
1.144444444444444459e-02 4.814863163955058756e-01
1.155555555555555503e-02 4.232995889183461258e-01
1.166666666666666546e-02 4.368193249287939395e-01
1.177777777777777764e-02 4.118454317501757389e-01
1.188888888888888808e-02 3.724786127691491200e-01
1.199999999999999852e-02 3.431964653387513109e-01
1.211111111111111242e-02 3.740653567796095036e-01
1.222222222222222286e-02 3.582379129945733043e-01
1.233333333333333330e-02 3.421895335571554786e-01
1.244444444444444374e-02 3.385262550919432289e-01
1.255555555555555591e-02 3.519536653982966445e-01
1.266666666666666635e-02 3.401647369663833298e-01
1.277777777777777679e-02 3.162400141456769287e-01
1.288888888888888896e-02 3.417311623002897147e-01
1.299999999999999940e-02 3.395050477070031270e-01
1.311111111111110984e-02 3.532034670886845529e-01
1.322222222222222028e-02 3.651455904243091632e-01
1.333333333333333419e-02 3.423755310018431475e-01
1.344444444444444463e-02 3.896704551577407916e-01
1.355555555555555507e-02 4.013863994755217379e-01
1.366666666666666724e-02 4.053595291525452504e-01
1.377777777777777768e-02 4.355027933462375378e-01
1.388888888888888812e-02 4.653822762366143229e-01
1.399999999999999856e-02 4.198929425515623981e-01
1.411111111111111073e-02 4.338287127222452133e-01
1.422222222222222117e-02 4.210083912746441226e-01
1.433333333333333161e-02 4.264683238431705159e-01
1.444444444444444552e-02 4.031969099760608355e-01
1.455555555555555595e-02 4.424498311513964111e-01
1.466666666666666639e-02 4.107268619783814301e-01
1.477777777777777683e-02 4.169190688784694121e-01
1.488888888888888901e-02 3.991822294277924121e-01
1.499999999999999944e-02 3.690699079173344610e-01
1.511111111111110988e-02 3.724272380872662436e-01
1.522222222222222206e-02 3.458068568919439589e-01
1.533333333333333250e-02 3.374461788411902141e-01
1.544444444444444293e-02 3.199846133730426256e-01
1.555555555555555337e-02 3.148291580421714309e-01
1.566666666666666555e-02 3.039110021207109269e-01
1.577777777777777599e-02 2.930998554958442193e-01
1.588888888888888642e-02 2.926910744008133225e-01
1.600000000000000033e-02 2.751020380096305673e-01
1.611111111111111077e-02 2.677298355050957701e-01
1.622222222222222121e-02 2.608010195718572510e-01
1.633333333333333165e-02 2.467186690061906884e-01
1.644444444444444556e-02 2.446790699931934432e-01
1.655555555555555600e-02 2.333864485043000425e-01
1.666666666666666644e-02 2.193727504662811856e-01
1.677777777777777687e-02 2.174576054891302623e-01
1.688888888888888731e-02 2.105017541617550392e-01
1.699999999999999775e-02 2.023057513859858325e-01
1.711111111111111166e-02 1.954465643496632876e-01
1.722222222222222210e-02 1.886514058642620728e-01
1.733333333333333254e-02 1.867877561232810790e-01
1.744444444444444298e-02 1.791443568233344608e-01
1.755555555555555688e-02 1.740210742668337751e-01
1.766666666666666732e-02 1.716290984967307198e-01
1.777777777777777776e-02 1.672417055739249536e-01
1.788888888888888820e-02 1.578640493147337731e-01
1.799999999999999864e-02 1.575944881906584383e-01
1.811111111111110908e-02 1.517865397673740235e-01
1.822222222222221952e-02 1.496467421987295321e-01
1.833333333333333343e-02 1.456151859368219337e-01
1.844444444444444386e-02 1.444092979758199446e-01
1.855555555555555430e-02 1.391230523981067668e-01
1.866666666666666821e-02 1.379370542993308968e-01
1.877777777777777865e-02 1.334031848759025807e-01
1.888888888888888909e-02 1.309631757813976560e-01
1.899999999999999953e-02 1.285418082206158941e-01
1.911111111111110997e-02 1.253328425567015736e-01
1.922222222222222041e-02 1.234654762971812425e-01
1.933333333333333084e-02 1.203530856970569801e-01
1.944444444444444475e-02 1.170548376051067097e-01
1.955555555555555519e-02 1.139531888935354509e-01
1.966666666666666563e-02 1.138141612750926401e-01
1.977777777777777607e-02 1.103806244136179698e-01
1.988888888888888998e-02 1.089596076028131466e-01
2.000000000000000042e-02 1.067131025099035679e-01
2.011111111111111086e-02 1.045656672434599754e-01
2.022222222222222129e-02 1.026334660468721516e-01
2.033333333333333173e-02 1.012939432418500652e-01
2.044444444444444217e-02 9.879952358919226463e-02
2.055555555555555261e-02 9.637529576892786554e-02
2.066666666666666652e-02 9.490524329121415026e-02
2.077777777777777696e-02 9.279703720535925626e-02
2.088888888888888740e-02 9.177783900199219802e-02
